,iid,pid,match,int_corr,samerace,age,mn_sat,tuition,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,field_cd_1.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_19.0,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,career_c_1.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_18.0,pid_f,age_f,mn_sat_f,tuition_f,imprace_f,imprelig_f,goal_f,date_f,go_out_f,exphappy_f,attr1_1_f,sinc1_1_f,intel1_1_f,fun1_1_f,amb1_1_f,shar1_1_f,attr2_1_f,sinc2_1_f,intel2_1_f,fun2_1_f,amb2_1_f,shar2_1_f,attr3_1_f,sinc3_1_f,fun3_1_f,intel3_1_f,amb3_1_f,field_cd_1.0_f,field_cd_2.0_f,field_cd_3.0_f,field_cd_4.0_f,field_cd_5.0_f,field_cd_6.0_f,field_cd_7.0_f,field_cd_8.0_f,field_cd_9.0_f,field_cd_10.0_f,field_cd_11.0_f,field_cd_12.0_f,field_cd_13.0_f,field_cd_14.0_f,field_cd_15.0_f,field_cd_16.0_f,field_cd_17.0_f,field_cd_18.0_f,field_cd_19.0_f,race_1.0_f,race_2.0_f,race_3.0_f,race_4.0_f,race_6.0_f,career_c_1.0_f,career_c_2.0_f,career_c_3.0_f,career_c_4.0_f,career_c_5.0_f,career_c_6.0_f,career_c_7.0_f,career_c_8.0_f,career_c_9.0_f,career_c_10.0_f,career_c_11.0_f,career_c_12.0_f,career_c_13.0_f,career_c_14.0_f,career_c_15.0_f,career_c_16.0_f,career_c_17.0_f,career_c_18.0_f
2788,220,203.0,0,-0.52,0,25.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,2.0,10.0,16.668333166683333,16.668333166683333,16.668333166683333,16.668333166683333,14.808519148085193,18.51814818518148,15.38153815381538,15.38153815381538,15.38153815381538,17.31173117311731,17.31173117311731,19.23192319231923,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,221,203.0,0,0.39,0,27.0,0.0,21009.030042918454,6.0,1.0,2.0,6.0,3.0,6.0,15.558444155584441,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,13.32866713328667,15.688431156884311,19.60803919608039,19.60803919608039,15.688431156884311,17.64823517648235,11.75882411758824,7.0,9.0,7.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,222,203.0,0,-0.04,1,27.0,0.0,21009.030042918454,8.0,3.0,2.0,6.0,3.0,3.0,9.52,19.05,23.81,19.05,4.76,23.81,16.668333166683333,21.42785721427857,7.13928607139286,21.42785721427857,14.288571142885708,19.04809519048095,4.0,9.0,7.0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,223,203.0,0,-0.05,1,28.0,0.0,21009.030042918454,6.0,6.0,2.0,4.0,2.0,7.0,17.38826117388261,17.38826117388261,19.56804319568043,19.56804319568043,10.86891310868913,15.218478152184781,27.587241275872408,6.8993100689931,13.788621137886208,20.687931206879313,24.13758624137586,6.8993100689931,7.0,8.0,7.0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,224,203.0,0,-0.07,1,32.0,0.0,21009.030042918454,1.0,3.0,6.0,7.0,4.0,5.0,17.241724172417243,17.241724172417243,17.241724172417243,17.241724172417243,13.791379137913792,17.241724172417243,21.737826217378263,19.568043195680435,15.218478152184783,21.737826217378263,4.349565043495651,17.38826117388261,8.0,10.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,225,203.0,0,-0.18,0,28.0,0.0,21009.030042918454,4.0,9.0,1.0,7.0,2.0,4.0,14.707058588282344,14.707058588282344,14.707058588282344,14.707058588282344,20.585882823435313,20.585882823435313,19.51195119511951,14.63146314631463,19.51195119511951,19.51195119511951,12.201220122012199,14.63146314631463,5.0,9.0,7.0,6.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,226,203.0,0,0.05,1,23.0,0.0,21009.030042918454,1.0,3.0,2.0,3.0,1.0,3.0,25.639999999999997,17.949999999999996,15.379999999999999,20.509999999999998,10.259999999999998,10.259999999999998,19.048095190480954,16.668333166683336,19.048095190480954,11.898810118988102,19.048095190480954,14.288571142885711,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,227,203.0,0,0.35,1,26.0,0.0,21009.030042918454,7.0,7.0,2.0,6.0,3.0,5.0,20.0,16.0,18.0,16.0,16.0,14.000000000000002,15.686862627474504,15.686862627474504,17.646470705858825,15.686862627474504,17.646470705858825,17.646470705858825,7.0,10.0,8.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,228,203.0,0,-0.01,0,24.0,0.0,21009.030042918454,1.0,4.0,3.0,7.0,3.0,7.0,13.511351135113511,18.921892189218923,21.62216221622162,13.511351135113511,13.511351135113511,18.921892189218923,15.38153815381538,10.26102610261026,20.512051205120514,20.512051205120514,15.38153815381538,17.951795179517948,5.0,8.0,4.0,7.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,229,203.0,0,0.18,1,28.0,0.0,21009.030042918454,7.0,1.0,1.0,6.0,3.0,3.0,21.429999999999996,16.669999999999998,21.429999999999996,16.669999999999998,11.899999999999999,11.899999999999999,15.218478152184781,19.56804319568043,15.218478152184781,17.38826117388261,21.73782621737826,10.86891310868913,8.0,7.0,5.0,10.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,230,203.0,0,0.36,1,42.0,0.0,21009.030042918454,5.0,1.0,2.0,7.0,3.0,5.0,23.810000000000002,23.810000000000002,23.810000000000002,23.810000000000002,2.3800000000000003,2.3800000000000003,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,231,203.0,0,0.07,0,30.0,0.0,21009.030042918454,1.0,1.0,1.0,6.0,3.0,5.0,18.5981401859814,20.92790720927907,23.25767423257674,23.25767423257674,2.3297670232976704,11.62883711628837,18.181818181818183,11.361136113611362,15.911591159115911,18.181818181818183,20.452045204520452,15.911591159115911,8.0,8.0,8.0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,232,203.0,0,-0.01,1,31.0,0.0,21009.030042918454,4.0,7.0,2.0,5.0,4.0,4.0,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,13.32866713328667,15.558444155584441,19.15191519151915,17.021702170217022,17.021702170217022,17.021702170217022,14.891489148914893,14.891489148914893,8.0,8.0,8.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,233,203.0,0,0.02,0,29.0,0.0,21009.030042918454,1.0,1.0,1.0,3.0,2.0,7.0,14.000000000000002,20.0,18.0,16.0,14.000000000000002,18.0,14.000000000000002,20.0,14.000000000000002,18.0,16.0,18.0,7.0,8.0,8.0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,22.0,0.0,21009.030042918454,4.0,10.0,6.0,6.0,2.0,3.0,16.0,20.0,18.0,20.0,18.0,8.0,23.68,18.42,10.53,18.42,13.16,15.79,9.0,8.0,9.0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,214,204.0,0,0.5,1,23.0,0.0,21009.030042918454,6.0,8.0,1.0,6.0,2.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,14.580000000000002,20.83,16.67,18.75,16.67,12.5,8.0,10.0,10.0,9.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,215,204.0,0,0.48,0,26.0,0.0,21009.030042918454,3.0,1.0,1.0,4.0,1.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,11.628837116288373,23.257674232576747,16.278372162783725,20.927907209279073,11.628837116288373,16.278372162783725,7.0,8.0,9.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,216,204.0,0,-0.08,1,27.0,0.0,21009.030042918454,7.0,1.0,2.0,5.0,3.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,19.57,17.39,15.22,17.39,17.39,13.04,5.0,10.0,9.0,9.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,217,204.0,0,-0.02,1,26.0,0.0,21009.030042918454,8.0,1.0,5.0,4.0,2.0,3.0,21.277872212778725,17.018298170182984,21.277872212778725,12.768723127687231,6.3793620637936215,21.277872212778725,12.238776122387762,20.407959204079596,20.407959204079596,16.328367163283673,16.328367163283673,14.288571142885711,7.0,10.0,7.0,10.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,218,204.0,0,0.54,1,24.0,0.0,21009.030042918454,9.0,5.0,1.0,4.0,2.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.38826117388261,19.568043195680435,15.218478152184783,19.568043195680435,15.218478152184783,13.038696130386962,7.0,6.0,3.0,10.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,219,204.0,0,0.53,1,26.0,0.0,21009.030042918454,1.0,1.0,1.0,3.0,2.0,7.0,16.28,16.28,18.6,16.28,16.28,16.28,20.0,12.5,15.0,17.5,17.5,17.5,7.0,7.0,6.0,9.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,220,204.0,0,0.4,0,25.0,0.0,21009.030042918454,1.0,1.0,1.0,5.0,2.0,10.0,16.668333166683333,16.668333166683333,16.668333166683333,16.668333166683333,14.808519148085193,18.51814818518148,15.38153815381538,15.38153815381538,15.38153815381538,17.31173117311731,17.31173117311731,19.23192319231923,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,221,204.0,0,0.02,0,27.0,0.0,21009.030042918454,6.0,1.0,2.0,6.0,3.0,6.0,15.558444155584441,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,13.32866713328667,15.688431156884311,19.60803919608039,19.60803919608039,15.688431156884311,17.64823517648235,11.75882411758824,7.0,9.0,7.0,9.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,222,204.0,0,0.22,1,27.0,0.0,21009.030042918454,8.0,3.0,2.0,6.0,3.0,3.0,9.52,19.05,23.81,19.05,4.76,23.81,16.668333166683333,21.42785721427857,7.13928607139286,21.42785721427857,14.288571142885708,19.04809519048095,4.0,9.0,7.0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,223,204.0,0,0.14,1,28.0,0.0,21009.030042918454,6.0,6.0,2.0,4.0,2.0,7.0,17.38826117388261,17.38826117388261,19.56804319568043,19.56804319568043,10.86891310868913,15.218478152184781,27.587241275872408,6.8993100689931,13.788621137886208,20.687931206879313,24.13758624137586,6.8993100689931,7.0,8.0,7.0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,224,204.0,0,0.08,1,32.0,0.0,21009.030042918454,1.0,3.0,6.0,7.0,4.0,5.0,17.241724172417243,17.241724172417243,17.241724172417243,17.241724172417243,13.791379137913792,17.241724172417243,21.737826217378263,19.568043195680435,15.218478152184783,21.737826217378263,4.349565043495651,17.38826117388261,8.0,10.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,225,204.0,0,0.08,0,28.0,0.0,21009.030042918454,4.0,9.0,1.0,7.0,2.0,4.0,14.707058588282344,14.707058588282344,14.707058588282344,14.707058588282344,20.585882823435313,20.585882823435313,19.51195119511951,14.63146314631463,19.51195119511951,19.51195119511951,12.201220122012199,14.63146314631463,5.0,9.0,7.0,6.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2808,226,204.0,0,0.53,1,23.0,0.0,21009.030042918454,1.0,3.0,2.0,3.0,1.0,3.0,25.639999999999997,17.949999999999996,15.379999999999999,20.509999999999998,10.259999999999998,10.259999999999998,19.048095190480954,16.668333166683336,19.048095190480954,11.898810118988102,19.048095190480954,14.288571142885711,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,26.0,0.0,21009.030042918454,8.0,6.0,3.0,5.0,1.0,4.0,19.606078784243152,15.686862627474504,17.646470705858828,15.686862627474504,17.646470705858828,13.727254549090183,31.24375124975005,9.378124375124976,9.378124375124976,31.24375124975005,3.129374125174965,15.626874625074985,9.0,5.0,9.0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
